ID,VISIT,microb_clean15_trnk_UNCLASSIFIED,microb_clean15_trnk_k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella,microb_clean15_trnk_k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Phocaeicola,microb_clean15_trnk_k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides,microb_clean15_trnk_k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia,microb_clean15_trnk_k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Faecalibacterium,microb_clean15_trnk_k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lachnospira,microb_clean15_trnk_k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes,microb_clean15_trnk_k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Ruminococcus,microb_clean15_trnk_k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Roseburia,microb_clean15_trnk_k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium,microb_clean15_trnk_k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium,microb_clean15_trnk_k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Coprococcus,microb_clean15_trnk_k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Fusicatenibacter,microb_clean15_trnk_k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Mediterraneibacter
147,1,0.21680804868020603,0.026055614326414754,0.003733982558501705,0.002175283795366899,0.009290847454357622,0.02939238137426783,0.009929604474327468,0.04869227640308211,0.0006315491701765597,0.011394131032967486,0.0051427265774236395,0.01654210682035334,0.04154028173915117,0.0020311266894714308,0.0032129799522429866
147,3,0.24217791423538373,0.09987337808779703,0.007773849680447165,0.006634876014974611,0.006490125306627536,0.03666621664276865,0.01472620675855794,0.07114813036641693,0.0034270815755099394,0.009390068552796435,0.01658923734681818,0.011513180349025296,0.018657830692567524,0.0021713367680977575,0.0027166732085250707
150,1,0.22528565155106042,0.001079891826615839,0.04148818949713781,0.10247335335411768,0.02768931329571887,0.03403027622615765,0.09927872181708465,0.0659315475436109,0.039534398559422,0.07172771901655195,0.03044404918765525,0.008353830417051724,0.0059209145364480156,0.008329951694472012,0.005939521322478025
150,3,0.28144476279147645,0.0,0.06427847793047779,0.11156809874881621,0.040018613707724825,0.022685959153405065,0.1569898396161755,0.051319427419604983,0.0,0.019160345697391987,0.02201525935004712,0.005687252565488409,0.0076350786960151145,0.015978529693563157,0.01272036218549775
161,1,0.2413158408824332,0.0,0.045659007944237245,0.12163769478854584,0.016683258423009717,0.03131116701215567,0.022127928447962943,0.15495548105635557,0.0014162269514057166,0.0018957781677924354,0.006788827475135124,0.013011285783050205,0.0065838702637918065,0.03539236984075677,0.011072402743304717
161,3,0.22680914833970833,0.0,0.019566149153428553,0.13066363022516247,0.025398739264660634,0.03382639306335789,0.013638894992007782,0.10439033115429322,0.009115979098978712,0.005274814606772078,0.004838540123114339,0.03407728376830992,0.010541199147412927,0.01820968428790972,0.0023754183114653954
164,1,0.0,0.0,0.038850599987497944,0.03110144402612403,0.038168515072900755,0.147335667985947,0.02847983402432912,0.047718407368406435,0.04843174738959559,0.021533863953254417,0.03235124629486287,4.7535901665605716e-05,0.018255494718087975,0.03634587001453411,0.0061712253227868595
164,3,0.0,0.0,0.0390342607348037,0.020477686349871172,0.04405307778020387,0.06586227265836454,0.040596282593056796,0.027512715931577437,0.050118001110645974,0.021040247446459173,0.10725374079002231,0.0,0.02144025291524467,0.010796227020545337,0.013641402888242548
165,1,0.0,0.16552987797905092,0.16595385806860946,0.06319055732052595,0.03479801063815513,0.08388887676118466,0.020766913290764424,0.027433033876950442,0.04408241355823037,0.029666089143165677,0.027543985681209034,0.0036392792618861127,0.03893286794992909,0.011131129611534502,0.0034552274421864
165,3,0.0,0.12234671224905588,0.12423463358660111,0.026996574413780915,0.07762690089704292,0.06058465700543444,0.01324177615559355,0.018546674951097738,0.07900290125260478,0.06529174741134054,0.026479348032492668,0.0062343446925936545,0.026649521217743298,0.016985686332981077,0.00792816849707948
169,1,0.18724733297200052,0.2816869794646827,0.06751873746616367,0.033726043799269315,0.015254200161909355,0.014968093488693452,0.006496328465993877,0.012425401665329478,0.0068389249550011855,0.02492379305766754,0.020816699184311983,0.00320398838754728,0.0017162336688236715,0.00494330565925523,0.004903640861058914
169,3,0.19117887101635722,0.10298752832576584,0.043847443702809116,0.032517445640460045,0.01648772119048915,0.05875855557945757,0.032239329940984156,0.040193584462415916,0.014038895105903476,0.036951436798594396,0.019904085644841512,0.002160838378780017,0.021506507847617217,0.009242066937960532,0.004157008326767258
172,1,0.0,0.3093142090116331,0.04026798981656353,0.029045003394111014,0.05118150875080766,0.06226184921921404,0.03939857175487728,0.005811368080028596,0.04148258701177492,0.018935297420325164,0.02510899826126419,0.0004180068147048117,0.035780259826294944,0.023532770500415454,0.01810941546557001
172,3,0.0,0.09602330283637765,0.045472588918188825,0.04248416195009004,0.06861754727296114,0.10892839915101618,0.0580455484628248,0.008584504437869822,0.06460225993696937,0.0158755346346797,0.028444876350656033,0.0004339384486750707,0.0584173808528428,0.01627429974916388,0.018664679540776944
176,1,0.0,0.0,0.021905041472865854,0.05301705212777004,0.04411880423161214,0.11815995681921812,0.02249012458692701,0.036832097526983736,0.03958787718239169,0.010467480604173188,0.031061361068939426,0.05887260654326327,0.013403850152395968,0.021424774863092876,0.0016786719919748552
176,3,0.0,0.0,0.029711974549214565,0.05210969683310522,0.05696216053240593,0.07843069404202836,0.04576615796991511,0.02222189457217949,0.049789533326372454,0.020073947939952184,0.029729727832142616,0.04764620054168578,0.02194757124557936,0.02317976944202636,0.004702714256297427
181,1,0.26201243300079907,0.0,0.037082168569109494,0.07540499870817408,0.1279156290847307,0.009873958519281903,0.02755248126608628,0.046786687436587676,0.00017128619051565123,0.014825968697296972,0.021693813896284057,0.005784288263752392,0.0395896389181204,0.05284574268595677,0.020980453786153475
181,3,0.27616126513553346,0.0,0.04583889649565648,0.07882869866582004,0.056579511375282665,0.026273649853785684,0.03024307208618944,0.04390444589259442,8.545737079061793e-05,0.003571683361541662,0.022560092773084253,0.0021213704742237406,0.019736958013066977,0.022559440987945774,0.010436154911257819
182,1,0.2608417641445298,0.006014523142417585,0.060347690298965924,0.05193335611539704,0.04803524607002385,0.03310461074453137,0.018615030591318985,0.09901332826467674,0.0071347854691440026,0.007196100733491092,0.016300453690979985,0.018570525198310442,0.0030626526495965297,0.0,0.0012617021106686181
182,3,0.13074689673457013,0.010862091106604152,0.039118084583880074,0.384640753777556,0.02178694116469641,0.022307840383860564,0.005325444920309856,0.05027627586215405,0.003272007188965382,0.0014561817992303084,0.000733495132747352,0.010621166498248688,0.0007678382308797591,2.3534601796044924e-05,0.06600462562817495
186,1,0.16104040321275606,0.0,0.08692502330415422,0.056806038203280465,0.027405705866743832,0.008337496566333057,0.06357577096833664,0.024008506788969715,0.05779978583310573,0.021602202860963947,0.028646946611506588,0.0,0.070070576687908,0.020455764578092502,0.0019321239585458729
186,3,0.22497840577971037,0.0002969123094850128,0.08591806022688944,0.05939441072662375,0.018737129896417896,0.04439696395716618,0.04319635824995346,0.03333021107990994,0.020295551013956747,0.032229300258214785,0.026939109510847707,0.0005877731064452874,0.034620503401541304,0.018254637679352904,0.0010528090139005934
190,1,0.23484126393247357,0.4519910457873421,0.0075980253785992834,0.001280573817620389,0.021263449439351434,0.028925537940787813,0.0229537364579385,0.009827299959118092,0.010800263578348108,0.009051960004082647,0.009786734285752769,0.0011249700528139605,0.015991443925858495,0.0020234612339635753,0.011147980203987447
190,3,0.2066497506131929,0.5375162062427753,0.0004300428025145388,0.0,0.021083683692905017,0.024500139277247417,0.01742328061735543,0.0024226511720409536,0.006945838041313528,0.011826216788404637,0.006856321833508069,0.0,0.022979633620443196,0.0019280900463758176,0.00486752268155186
198,1,0.0,3.342951261778382e-05,0.19282735172605708,0.05787130500986924,0.03682737662251093,0.0746793226317399,0.019001515672016526,0.059886512326053604,0.06899690782027733,0.05038239146099821,0.051087121726994734,0.004347844418847499,0.03494026557689802,0.009890819011012464,0.0060268492192452
198,3,0.0,0.0,0.0775806359807424,0.034851465513582945,0.058482367959568356,0.04972754112426473,0.035159594548851446,0.05533701814361109,0.1106920372980946,0.05325875618445348,0.02901461259712754,0.003584413578353576,0.059904447818488714,0.015444263942688009,0.012099796799762192
200,1,0.16482962429878562,0.0,0.06834223138694033,0.07208862474770286,0.029122807613485735,0.028226767498806746,0.024582208259720455,0.12272391378040913,0.041025622114088806,0.041308986660499716,0.029475342513300824,0.01221441525956424,0.034992179495257694,0.0009338833243695095,0.0008678039121309317
200,3,0.21739813810392677,0.0,0.12523934603370526,0.05863184611029387,0.024790444601568696,0.019110602430264738,0.022193889405371484,0.09184937301192445,0.03994965846792783,0.01264524181166406,0.008256984475113095,0.033694004277462,0.015463479943559053,0.01315271724825391,0.00248602684371015
202,1,0.20822662482320298,0.0,0.0678040690162855,0.12216659939845101,0.02482082554459146,0.06673279408075429,0.05099713697436963,0.049114803666253884,0.008240137770177642,0.05537940214723138,0.07089412068885317,0.005850358439441782,0.040214463408354634,0.013916121045602806,0.004670593971358402
202,3,0.19715941801051293,0.0,0.09140597848993617,0.08429778784060296,0.017068071339168323,0.09202761801672295,0.07580710553497913,0.08721980669752936,0.01290261284865369,0.055228934545163186,0.024719544288130384,0.010464466045928978,0.02146025204039403,0.022062703665427986,0.001785116213070367
204,1,0.26070631373566766,0.03834703786865905,0.056490768134026564,0.020901049524091712,0.06845983372659091,0.04528629753854979,0.025203902278018005,0.031153899244524715,0.0013021557703909404,0.060733867264105554,0.01216592715598111,0.003660723118885498,0.01845336940958776,0.014647921238933478,0.01332550248075239
204,3,0.18079156749186825,0.21541032275706984,0.055791605688111374,0.019995153494671444,0.023260189977585236,0.04178822338605955,0.016807204527896552,0.022207998866779724,0.02801217138313146,0.02769268016057918,0.011237980949298643,0.0035764175369243623,0.02643273783712941,0.010452360220561108,0.0035692085082206174
205,1,0.29044723092311336,0.18430654338692606,0.07202484548613734,0.01417152813142528,0.015352790544146401,0.027874470375945523,0.05190376757666672,0.007115192682211901,0.021332372425569467,0.0008681618492463993,0.008866283936619578,0.041092355232349456,0.012045355180834293,0.0318360800431882,0.008511578623788308
205,3,0.22125009393332246,0.37067732353602784,0.0406057333565908,0.013847185700310172,0.019211838073211404,0.021757960873396716,0.06537792361733735,0.009030306032389012,0.008628003833420137,0.005489719579471891,0.049603487639872386,0.015747491218203794,0.0050364871418995235,0.009846981059995782,0.0017975105407122612
206,1,0.0,0.38505265007709066,0.007155232691589602,0.005244919716660118,0.05249318035199973,0.026945261573213412,0.027449415078738413,0.011796109982810485,0.008893019367529807,0.03399689833381875,0.04835455296602464,0.015298133359623052,0.010317212944842578,0.012821349017396599,0.008700855928818172
206,3,0.0,0.02495269866183517,0.00022852009518306083,0.0012951154334336808,0.04180716598240172,0.029299021673576602,0.06169426857672052,0.011325270194226938,0.001368698096591124,0.0026719893814867433,0.04852599996467224,0.0006237871856145387,0.0032720565042178807,0.00020247849423022087,0.01863932635021411
207,1,0.2526207938080101,0.009956987429973174,0.042133282791184834,0.08014075451572335,0.040721518779218265,0.02512888892682549,0.11473569351716936,0.03774901250647016,0.0003562261885219816,0.0022295674253627693,0.00423341480279481,0.02657189031241058,0.0064149998328844595,0.026851074328463714,0.01158027951125964
207,3,0.3261861052933063,0.0,0.03571340295057206,0.07865762462838173,0.03027702707937298,0.04646071492473161,0.051598556232916586,0.021678773058549542,0.00022034533780684212,0.02420987979109909,0.009892487982266251,0.017758122381499625,0.0049782274398304386,0.03504919891479154,0.009574945345106034
209,1,0.2194522501097267,0.3614698981080364,0.0005513790959019026,0.00016844225846210522,0.016671724396821543,0.025807414102864926,0.01152744484217675,0.007094634779988904,0.007305382748111094,0.007537283551063324,0.0012077418857757817,0.005820858539134837,0.017118197848769293,0.013383744066044116,0.0014895197201169324
209,3,0.10941057412197043,0.16812846052956718,0.01823435580303402,0.006203037482359468,0.006509826609379635,0.03115611087140393,0.02561796132885942,0.010082174018224936,0.004767702622726274,0.0067330593457474806,0.008178905565313813,0.006201166811522875,0.007828556660267712,0.009932788025791377,0.002323455545818039
215,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,3,0.0,0.10200350884182667,0.04177157677145906,0.11262692085346271,0.06318772585477966,0.03989290366017799,0.10153376510720602,0.043960729464029354,0.037035505543458996,0.05456381844409688,0.015222453690149428,0.0018925571625506496,0.04008164627019048,0.014732990578363298,0.0229342392978614
229,1,0.2800638220760366,0.0,0.07520548869206098,0.017513615836906013,0.008522418184647657,0.018523815801544517,0.020085309084468723,0.05463590625827244,0.008416195124729532,0.006744947631367512,0.0047449419539071225,0.0034575819734699153,0.0114714410712967,0.010606451054428272,0.0022817778292588916
229,3,0.26584489494042884,0.0,0.0600391184281436,0.015664930874675076,0.011449158955306285,0.02123857450871293,0.03413971513873463,0.05322338546127886,0.0504021448280497,0.004794683818574592,0.006179591050240677,0.004014548570210705,0.011068384798846483,0.004796447007945718,0.0038631351757137645
230,1,0.0,0.0,0.16165522345847644,0.05643848448196665,0.10437289012714895,0.05578889938601821,0.07457230884025438,0.05558470681918928,0.029041678952319627,0.01779012694840426,0.014906358251646275,0.0037610144639744526,0.0021638795785369138,0.056751994287422086,0.021079472629571005
230,3,0.0,0.0003401250462093647,0.13001732185297393,0.062206096882166995,0.10657603232072425,0.052047172851267066,0.09708650332757685,0.04847204049498245,0.03162087475257009,0.012370038360557075,0.01125448047406838,0.005405013145672222,0.005960329599663574,0.0684545879793135,0.03637669532334093
237,1,0.0,0.06577517045840277,0.03157131052413169,0.031583462451748784,0.04228358622063798,0.034531961979932614,0.050667813701509246,0.016858539912755165,0.08521192760905895,0.006251413540340576,0.01237447862204772,0.0,0.009770551520758494,0.000777221221724673,0.005122690280104939
237,3,0.0,0.07274445972714189,0.028624981074761184,0.02731066018747986,0.0742390400698032,0.03254109018794378,0.04538490203314429,0.01760781173738552,0.0031289394180936208,0.01808225783033948,0.0321269643796695,0.0,0.006963686286824557,0.0009427799975932006,0.006722805947339589
239,1,0.0,0.0,0.1147802460084554,0.11720629140340029,0.07035018036726037,0.06190292998608221,0.030402508021358066,0.07614700888442197,0.05266663578301144,0.0006774598327851485,0.021016058829334907,0.0366701444347989,0.013761186093492882,0.001024800246532135,0.019286204875454946
239,3,0.0,0.0,0.05241834938787765,0.053832452532373384,0.05623034538856518,0.07660900507015342,0.008799939961895173,0.07342190164241338,0.024100880962352727,0.0030858294740290825,0.014829169803738345,0.07900235875511315,0.036482025285402925,0.012993024605132455,0.010589583872990362
241,1,0.0,0.0,0.04216156548683188,0.03338185800791623,0.05524445877256125,0.06134272966951964,0.020952562379834175,0.24260065624737778,0.009119955645289177,0.01934506543805295,0.05845925191974236,0.0020944834029152535,0.01286218363444459,0.009781582758190141,0.004604892587969707
241,3,0.0,0.00032305848294796855,0.08420339657386863,0.07209680761036791,0.0939266615967928,0.07633069591166418,0.056494462099068714,0.06743173841705974,0.03893916815813174,0.03773049251267417,0.047206002182985395,0.009988738759145353,0.020731012184811604,0.01755116636293733,0.011723126900070128
247,1,0.15713203506736076,0.3110193239684737,0.024777126017620707,0.04683058463476694,0.014422248169032011,0.03093552541264465,0.00514585761149131,0.030528383596685776,0.017443429315662194,0.010183605067848371,0.006702660636555837,0.0011306027948646683,0.005242667637382136,0.0019110703748701464,0.02204477269817608
247,3,0.18983247531399192,0.5452485805426548,0.04152532020694851,0.02829206901454666,0.006814519563690658,0.03670602534948534,0.005477266903647837,0.004770034056000454,0.0,0.003872563735597483,0.003492818011490914,0.0016730849429757691,0.002044728558157402,0.0036287713564495104,0.0044974791981693
249,1,0.0,0.2173516576172887,0.02843310282050337,0.008452894876541356,0.04796208719035545,0.06651851877111127,0.10830880220952115,0.01820369690412887,0.087422135349621,0.01827069342502361,0.01445730762044304,0.0,0.006628042035703326,0.010108150237090451,0.005949451526161688
249,3,0.0,0.18007531574507973,0.010693539675495037,0.005652693654440817,0.04071931773220517,0.05886156814371507,0.0482480832987566,0.019425535364171232,0.09315934482645157,0.03079151555230611,0.03534139874047066,0.0,0.0070224538751754596,0.014670298494166633,0.0031458137543428242
251,1,0.19400414521619855,7.607581966847576e-05,0.09339891819830287,0.06274375215062569,0.0026111834367805948,0.007731336018931534,0.010151886205498511,0.05828069132030714,0.0029355745928876724,0.0003860262916761666,0.009037290783187962,0.005241486668714546,0.011503663937970011,0.005913906536753567,0.03968987524476074
251,3,0.2536411990873479,0.0,0.058488305676348856,0.07902614867415166,0.0016120044313457959,0.006502002606477215,0.0021724613915235736,0.257800942661304,0.00031106631015848096,0.00026940163832088975,0.003780209762038991,0.0247713613404599,0.002769729611711909,0.00021631279372504112,0.0
256,1,0.0,0.12408288193783344,0.0,1.9384667722437535e-05,0.04340298146338612,0.03943105289801796,0.012992395932751644,9.864867552989154e-05,0.04110980571894383,0.008924355952026702,0.02155646094019901,0.001850373099033933,0.025845648517610814,0.0117101661316769,0.004662266313263537
273,1,0.28018742418297654,0.39601824473033465,0.004496885558126192,0.00867115107840705,0.0315907056065938,0.017244695568389673,0.08030150720082307,0.0009939892857912152,0.00010271726886552746,0.024605787623725527,0.002723987005107318,0.003000395058964097,0.0,0.0038258762002113746,0.002642144298043474
278,1,0.3340221018686144,0.000255422061092741,0.058461681304716906,0.11717245737846466,0.023181933330374736,0.020237419793369564,0.11588022818344297,0.04877842107260729,0.0026123649604998054,0.0005905011767638125,0.04235956803022733,0.003796764056923104,0.009204718504129884,0.012497165521098799,0.008174638292604184
278,3,0.3086793227138232,0.0,0.03070739560852207,0.09906173904297855,0.039681547562474655,0.012771826971258145,0.04030758359729831,0.05412404978345539,0.00444890473817913,0.00026439553611971867,0.01301968046978266,0.015108474415433731,0.016175400371469115,0.042786603186787966,0.012819445861089303
280,1,0.2551099587155451,0.01746492867263445,0.005439517167506394,0.010250784478858506,0.00501564224227157,0.0013418856542107285,0.0007222787128581395,0.02952580589504533,0.0017986185264875752,0.00571996456946693,0.0029309137192991197,0.010687027709239834,0.008670846382614537,0.022117196323269875,0.0004914535094903358
280,3,0.2089767915676313,0.10256177183858725,0.01952886289134855,0.025545337945755843,0.010950386448234786,0.006572589224321191,0.016648381317908766,0.026324530636019472,0.006265183861307427,0.02711013089292053,0.01077350576191538,0.007294667484431433,0.008702277101977737,0.019438049359248494,0.001061758814706569
293,1,0.15614498362090354,0.0,0.20667038062943532,0.011223508329429817,0.06400459838102407,0.0,0.0,0.15410365722067032,0.003952101337940833,0.02221001390069818,0.02689736437875848,0.0,0.001266942793294124,0.0,0.011998623932124518
293,3,0.08361337426335015,0.0,0.16723682000880982,0.04663474878657598,0.015838814900568803,0.0,0.0,0.204645290053154,0.0,0.02220480612554461,0.01765967279689792,0.0,0.0003460794024764018,0.0,0.029935043055958573
295,1,0.16199420179782884,0.13966462928215587,0.054377585300720226,0.03761706866378458,0.03020541071228814,0.040941744365302846,0.037833756837594296,0.03051933613720903,0.012080051882596324,0.04266686732105109,0.045449613016424174,0.0022909431564356185,0.021986432094624968,0.01405497397792189,0.011471564642325467
295,3,0.15902799040231155,0.12422694027499223,0.03966616098991515,0.08405040471028058,0.012066887624004943,0.040865814747703136,0.023621549371481417,0.04326630036438126,0.0014733963001322282,0.0203138340069169,0.033829714198111246,0.002865502923840831,0.016140880148945456,0.010291558270029616,0.00552946469321586
324,1,0.17934081740046223,0.0,0.15073000585523616,0.087783617676183,0.031447051291579715,0.03277898027718064,0.14202408057744684,0.08289183406934661,0.005925758419990624,0.038440519855707685,0.00843111794528279,0.013516284462767826,0.00706299120636583,0.02149341218202266,0.005498608712409024
324,3,0.1529791465280597,0.0,0.1792118402252726,0.10111155669179726,0.02698032898756709,0.04967766266043509,0.09308653147654199,0.08853381591878401,0.0021522559661111772,0.04448088828729071,0.016782124132346168,0.006878121086072364,0.0056024560124118715,0.015950176020626067,0.0076007071191551345
336,1,0.26691144183074283,0.03935690092140357,0.025030322309100794,0.016367238342328873,0.028684700969386363,0.029378883251535363,0.05659327924586366,0.014152207767802478,0.009338853531864321,0.07538094925220275,0.02395093964224169,0.006634601590545501,0.018500621978858045,0.004722317540196192,0.001668296910282197
336,3,0.20447326104784372,0.3738085152894777,0.039127493596212454,0.010268815163790709,0.017982001454428718,0.05594094618324973,0.02118057486510048,0.01205222648405085,0.010857504781645336,0.04498909195957796,0.02129322142364131,0.0007081776950921488,0.010116392292827264,0.005286114492995188,0.0022489534115743746
342,1,0.1337620515057743,0.3296168643969483,0.11490810049893938,0.04556754921315169,0.013662179708448442,0.03381770551034159,0.0186968366571523,0.04053297893279571,0.018720493885066993,0.02591827078697386,0.005640212676650855,0.0019866872947992774,0.002819629737436621,0.00513977129998835,0.010425038889570928
347,1,0.30647313616562294,0.0,0.107185599108378,0.0069168458624723865,0.02699788795316318,0.00730209601312893,0.046726212755556225,0.000279379348241875,0.026405623210780958,0.010411207873577707,0.006366567948559105,0.01746082670655856,0.025455079998230525,0.010302347938036109,0.002513162840961889
347,3,0.18797847108136,0.0,0.1402060270519695,0.12081426733466655,0.024140574733491564,0.03104909427912552,0.09717866092406946,0.0,0.03425042301708621,0.029973751377896464,0.009328061393103233,0.013470020638983154,0.006682238482750003,0.01511508808811799,0.003218228708718154
353,1,0.05735830267863274,0.511983960609651,0.012908723932837408,0.0043394510526523645,0.004544004302205001,0.003381161507900243,0.024153119677950693,0.020414508443357546,0.03307880538478021,0.043820396056412504,0.01003027323841376,0.0007084895030864599,0.01983091897610392,0.004622620615876383,8.644024403675941e-05
353,3,0.21222689577487827,0.28453815516126396,0.012238412012544733,0.012271344444014405,0.004205737882014266,0.009150012842275354,0.01206090784836083,0.04331873769835151,0.003112901524855273,0.01499000236052203,0.009857429581001104,0.013743297541093952,0.008390046027089586,0.000504464790679262,0.0011512165524895765
359,1,0.21275458666797667,0.2987821481810232,0.003509130228478038,0.012629510702465646,0.02110050190045541,0.03435512273034087,0.03592160301220931,0.007668359229903331,0.02596595556238606,0.03813581720065522,0.06589590977032267,0.00043623700625930684,0.005738321833859828,0.004330759849290524,0.0044215703034599756
359,3,0.292263184823479,0.5699772012809895,0.003996265341579239,0.00820243540222539,0.009061252385630816,0.003450428116047485,0.0071067229263816,0.0009798858777977097,0.0,0.002728973672719921,0.00991716484754307,2.6565733405001373e-05,0.0015801297400729563,0.0007945633289294446,0.004572918840276088
363,1,0.13149377876440627,0.013064450256091814,0.13051217265191103,0.0901234121203619,0.058576382935546775,0.04221204113604629,0.10827682027404192,0.051172085889159204,0.0,0.03828114458826219,0.009833944896550073,0.027916748049632838,0.0069469751196088985,0.019224062061868927,0.0041900717406161605
363,3,0.2468970326052221,0.0,0.03377110187981172,0.11174016892640672,0.03964199254512154,0.01232129418715011,0.0490535975280181,0.0627587186979164,0.003972468324604167,0.0,0.012530430914768707,0.015662059618331593,0.016216343501530325,0.05352258673819281,0.010977005119623297
365,1,0.26324548882022814,0.0,0.2962530217086554,0.014373350748516419,0.07297013466896043,0.05682046959190775,0.018516831582354867,0.02563100433799978,0.0021374275015753914,0.049335826124872105,0.05627426841712314,0.007018092029961053,0.0004840876521769566,0.023491734804544345,0.0011595999209682798
365,3,0.26376761357348144,0.0,0.14582990716440702,0.012674094552208907,0.02937950356186926,0.027267326253176606,0.027698905725385692,0.02946770421640806,0.022646215975374275,0.24452797911340982,0.0655408124427302,0.013626852981237853,0.0004014675606595207,0.01339928352952713,0.000847477183611176
368,1,0.09650913354078426,0.0,0.07934550312573616,0.09924001855987606,0.04281238356901579,0.0,0.0713429199245184,0.16135440803711096,0.0,0.002994531330719419,0.002697282707413632,0.003383755345990333,0.01748897004811665,0.013245000703167543,0.09260252026307988
368,3,0.10787647059838804,0.0,0.053444359408919215,0.11185201351478025,0.02544216647443748,0.00017408644215728442,0.04113665330706988,0.12558474531385985,0.0,0.0,0.01520527623093612,0.0019404073362165935,0.00860651576631996,0.006337050221857097,0.017030906203907386
371,1,0.22459387706184583,0.18279345055570084,0.06113818408508021,0.01909841125980987,0.03458050298896303,0.03490261028642123,0.03954062966818971,0.003042451988866534,0.032781262626145106,0.05131937937581655,0.023145499866284322,0.0018359262998482466,0.011980250963272836,0.011750517802191263,0.002645809380056486
371,3,0.1683210466777566,0.022045065932910432,0.10557472144826918,0.049527059493530944,0.05140096414779729,0.03460762353567233,0.016375845003534173,0.008888379960614388,0.021555186663469963,0.05544596244565188,0.011682056221858,0.000721839755626075,0.005245984551339932,0.004652771381863888,9.63451350577054e-05
375,1,0.2086829706913373,0.17941713227276226,0.03627330094289598,0.022422729653206977,0.026164309301484882,0.03152225451197408,0.05090075647827938,0.01316311142516934,0.0489268516391576,0.03785136440000329,0.021116975348262963,0.00029122278303017,0.03749176757182689,0.01473357774837064,0.006287721421024616
375,3,0.26893538357458757,0.034744063068323505,0.03668499442367462,0.04436280623056964,0.010898805692969674,0.025143410848601888,0.01158648133797586,0.01763142052998282,0.027226506286593774,0.006388300931804867,0.011392095237865729,0.0,0.01588516823330868,0.016398160062942257,0.005519569342215713
377,1,0.12023620131057457,0.00011348953123703587,0.11524562654617732,0.07516728287932337,0.06712386640165013,0.006879488974986429,0.13276066806709125,0.031227655910381444,0.05787851662087582,0.12397578665133606,0.01154162127580367,0.00412978722501468,0.007684560833761712,0.020443599252835228,0.00661318448208371
377,3,0.19167127047912066,0.00202109845325924,0.05714108271295405,0.12395542015138698,0.05072740325584552,0.03222433922078175,0.06788401196591962,0.07765594366337576,0.0,0.05148956152061579,0.007478258353829089,0.009143957949314668,0.0032660459147421128,0.017935267052056936,0.0060380599069617845
379,1,0.25305750001672295,0.037090452263519626,0.025659189490917687,0.07120033620935372,0.026141292912624233,0.04496069151759451,0.03534272444064991,0.06602571453418173,0.016914637230800448,0.03788692215084641,0.019100906298449433,0.003726215618524871,0.02265541793515228,0.0123468176768333,0.002397643076471808
379,3,0.20063989125381468,0.016369307501940007,0.03503174024457405,0.1420335477572689,0.03376217719406175,0.021092892460173797,0.01613812113644247,0.07368895025977572,0.015745496721061427,0.008533315130004562,0.031142011732608162,0.0005135428200998873,0.011096865149568418,0.009360525065552756,0.004301411597001574
380,1,0.18893456924217225,0.0057478945959488015,0.287218385266054,0.09517633927469055,0.034363983174252155,0.11505154723344077,0.0001781316887235258,7.39981656624898e-05,0.0,0.0,0.00024392589110735523,0.0,0.0,0.0,0.0
380,3,0.2885639519495154,0.13986291441357893,0.11976582556152231,0.19318659571868324,0.0070344690027232155,0.005049825482010263,0.01405768390442959,0.020411420835455493,0.0,0.013519480319015014,0.00015477982451089835,0.0408447088583653,0.0,0.011350425850419331,0.004937426702675262
404,1,0.2485550846198725,0.0,0.11806549212444359,0.08888172800130227,0.021543829138317212,0.058415172622705104,0.12673481640785147,0.08220948503324058,0.0,0.03768978987544851,0.01303810397917345,0.010154867167677962,0.0038400322410790865,0.022292762795305367,0.00809436023482377
